# SEDOV SOLUTION ASSUMING E=1, rho_up=1, t=1
#
# In general, you can define S = [rho_up / (E*t^2)]^(1/5), and scale
# the solution using r -> r/S, v -> v / (S*t), rho -> rho * rho_up,
# and P -> P * rho_up / (S*t)^2.
#
# Gamma =  1.40000000E+00
# r_0 (shock location) =  1.03277747E+00
#
# Number of sample points = 1000
# COLUMNS:
# 1 = r
# 2 = v
# 3 = rho
# 4 = P
#
# SOLUTION:
 3.33587122E-01   9.53109761E-02   3.88593762E-04   5.19760791E-02  
 3.34619899E-01   9.56060676E-02   3.97708385E-04   5.19761068E-02  
 3.35652677E-01   9.59011595E-02   4.07007722E-04   5.19761352E-02  
 3.36685454E-01   9.61962517E-02   4.16494932E-04   5.19761644E-02  
 3.37718232E-01   9.64913443E-02   4.26173217E-04   5.19761943E-02  
 3.38751009E-01   9.67864373E-02   4.36045821E-04   5.19762251E-02  
 3.39783787E-01   9.70815307E-02   4.46116038E-04   5.19762566E-02  
 3.40816564E-01   9.73766245E-02   4.56387204E-04   5.19762890E-02  
 3.41849342E-01   9.76717187E-02   4.66862705E-04   5.19763222E-02  
 3.42882119E-01   9.79668134E-02   4.77545966E-04   5.19763563E-02  
